id,bucket,byte_len,char_len,qwen_tokenizer_loss,tinyllama_tokenizer_loss,qwen05_input_tokens,qwen05_tokens_per_byte,qwen05_bytes_per_token,qwen05_chars_per_token,tinyllama_input_tokens,tinyllama_tokens_per_byte,tinyllama_bytes_per_token,tinyllama_chars_per_token,tiny_minus_qwen_tokens
test_multilingual_ar_000076,multilingual_ar,80,47,0.39548465609550476,0.4375390410423279,22,0.275,3.6363636363636362,2.1363636363636362,44,0.55,1.8181818181818181,1.0681818181818181,22
test_multilingual_ar_000077,multilingual_ar,83,48,0.2881288230419159,0.4226363003253937,23,0.27710843373493976,3.608695652173913,2.0869565217391304,43,0.5180722891566265,1.930232558139535,1.1162790697674418,20
test_multilingual_ar_000078,multilingual_ar,82,48,0.440436452627182,0.4473852515220642,25,0.3048780487804878,3.28,1.92,47,0.573170731707317,1.7446808510638299,1.0212765957446808,22
test_multilingual_ar_000079,multilingual_ar,80,47,0.387071430683136,0.47619035840034485,22,0.275,3.6363636363636362,2.1363636363636362,44,0.55,1.8181818181818181,1.0681818181818181,22
test_multilingual_hi_000000,multilingual_hi,117,49,0.20384623110294342,0.3882392644882202,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000001,multilingual_hi,125,51,0.16472691297531128,0.2670031487941742,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000002,multilingual_hi,94,40,0.2229180634021759,0.41082316637039185,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000003,multilingual_hi,117,49,0.19543175399303436,0.3581094443798065,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000004,multilingual_hi,125,51,0.2006135731935501,0.2647777795791626,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000005,multilingual_hi,94,40,0.23769813776016235,0.38213908672332764,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000006,multilingual_hi,117,49,0.19511951506137848,0.3508895933628082,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000007,multilingual_hi,125,51,0.1744668334722519,0.2754340171813965,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000008,multilingual_hi,94,40,0.23625659942626953,0.3721787631511688,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000009,multilingual_hi,117,49,0.19069455564022064,0.3385351002216339,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000010,multilingual_hi,125,51,0.19621431827545166,0.26774370670318604,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000011,multilingual_hi,94,40,0.2303597629070282,0.36949923634529114,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000012,multilingual_hi,117,49,0.19838155806064606,0.33933255076408386,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000013,multilingual_hi,125,51,0.19879698753356934,0.2636018991470337,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000014,multilingual_hi,94,40,0.22976748645305634,0.38962456583976746,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000015,multilingual_hi,117,49,0.20941950380802155,0.34586331248283386,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000016,multilingual_hi,125,51,0.20183856785297394,0.27230164408683777,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000017,multilingual_hi,94,40,0.20643803477287292,0.3853651285171509,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000018,multilingual_hi,117,49,0.20958419144153595,0.35258209705352783,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000019,multilingual_hi,125,51,0.1804736852645874,0.2758825719356537,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000020,multilingual_hi,94,40,0.22234933078289032,0.3989706039428711,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000021,multilingual_hi,117,49,0.20327457785606384,0.36816561222076416,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000022,multilingual_hi,125,51,0.18528667092323303,0.27621880173683167,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000023,multilingual_hi,94,40,0.22808705270290375,0.3562186062335968,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000024,multilingual_hi,117,49,0.18913699686527252,0.366734117269516,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000025,multilingual_hi,125,51,0.1963294893503189,0.259955495595932,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000026,multilingual_hi,94,40,0.2339848428964615,0.3820917010307312,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000027,multilingual_hi,117,49,0.19449888169765472,0.3433714210987091,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000028,multilingual_hi,125,51,0.17586131393909454,0.269756942987442,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000029,multilingual_hi,94,40,0.22694870829582214,0.3932853937149048,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000030,multilingual_hi,117,49,0.20886945724487305,0.3622514009475708,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000031,multilingual_hi,125,51,0.20442263782024384,0.2594859302043915,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000032,multilingual_hi,94,40,0.22130608558654785,0.4059039056301117,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000033,multilingual_hi,117,49,0.1952596753835678,0.33652743697166443,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000034,multilingual_hi,125,51,0.1936573088169098,0.2703900635242462,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000035,multilingual_hi,94,40,0.21332798898220062,0.4043775796890259,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000036,multilingual_hi,117,49,0.1942427158355713,0.3572358787059784,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000037,multilingual_hi,125,51,0.19457893073558807,0.2626121938228607,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000038,multilingual_hi,94,40,0.22490328550338745,0.38716399669647217,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000039,multilingual_hi,117,49,0.20670880377292633,0.353791207075119,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000040,multilingual_hi,125,51,0.16554796695709229,0.2674380838871002,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000041,multilingual_hi,94,40,0.24148300290107727,0.3659081757068634,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000042,multilingual_hi,117,49,0.18881087005138397,0.3623015880584717,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000043,multilingual_hi,125,51,0.17784936726093292,0.2735350728034973,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000044,multilingual_hi,94,40,0.20949973165988922,0.39999571442604065,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000045,multilingual_hi,117,49,0.20354245603084564,0.35169386863708496,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000046,multilingual_hi,125,51,0.178367480635643,0.2777770459651947,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000047,multilingual_hi,94,40,0.2032301127910614,0.39449483156204224,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000048,multilingual_hi,117,49,0.18784505128860474,0.35219091176986694,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000049,multilingual_hi,125,51,0.16567441821098328,0.270565927028656,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000050,multilingual_hi,94,40,0.2461780458688736,0.38937318325042725,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000051,multilingual_hi,117,49,0.20217595994472504,0.3575493395328522,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000052,multilingual_hi,125,51,0.19214293360710144,0.24657262861728668,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000053,multilingual_hi,94,40,0.24152761697769165,0.37922361493110657,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000054,multilingual_hi,117,49,0.20385880768299103,0.345839262008667,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000055,multilingual_hi,125,51,0.1929520070552826,0.27849191427230835,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000056,multilingual_hi,94,40,0.24118052423000336,0.3726590871810913,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000057,multilingual_hi,117,49,0.20051299035549164,0.3705770671367645,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000058,multilingual_hi,125,51,0.17395451664924622,0.2664855718612671,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000059,multilingual_hi,94,40,0.22238990664482117,0.3670292794704437,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000060,multilingual_hi,117,49,0.20722244679927826,0.3532271087169647,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000061,multilingual_hi,125,51,0.19674193859100342,0.2643410265445709,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000062,multilingual_hi,94,40,0.24419447779655457,0.38090384006500244,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000063,multilingual_hi,117,49,0.19683165848255157,0.3527352213859558,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000064,multilingual_hi,125,51,0.2025420367717743,0.27304890751838684,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000065,multilingual_hi,94,40,0.23390865325927734,0.3690390884876251,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000066,multilingual_hi,117,49,0.19925342500209808,0.3327394127845764,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000067,multilingual_hi,125,51,0.17498688399791718,0.27169376611709595,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000068,multilingual_hi,94,40,0.2015279084444046,0.38425418734550476,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000069,multilingual_hi,117,49,0.19777053594589233,0.3553638160228729,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000070,multilingual_hi,125,51,0.1769777089357376,0.2723614275455475,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000071,multilingual_hi,94,40,0.2143699675798416,0.410651296377182,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000072,multilingual_hi,117,49,0.19548793137073517,0.35432058572769165,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000073,multilingual_hi,125,51,0.18545256555080414,0.27711740136146545,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000074,multilingual_hi,94,40,0.23399369418621063,0.35214850306510925,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000075,multilingual_hi,117,49,0.18287238478660583,0.34425124526023865,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000076,multilingual_hi,125,51,0.19799765944480896,0.26805949211120605,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_hi_000077,multilingual_hi,94,40,0.24263805150985718,0.36798426508903503,36,0.3829787234042553,2.611111111111111,1.1111111111111112,45,0.4787234042553192,2.088888888888889,0.8888888888888888,9
test_multilingual_hi_000078,multilingual_hi,117,49,0.19632263481616974,0.3552020788192749,44,0.37606837606837606,2.659090909090909,1.1136363636363635,54,0.46153846153846156,2.1666666666666665,0.9074074074074074,10
test_multilingual_hi_000079,multilingual_hi,125,51,0.18433882296085358,0.27803662419319153,49,0.392,2.5510204081632653,1.0408163265306123,60,0.48,2.0833333333333335,0.85,11
test_multilingual_ru_000000,multilingual_ru,95,54,0.3351101875305176,0.6973118782043457,23,0.24210526315789474,4.130434782608695,2.347826086956522,26,0.2736842105263158,3.6538461538461537,2.076923076923077,3
test_multilingual_ru_000001,multilingual_ru,99,56,0.30243706703186035,0.6077681183815002,22,0.2222222222222222,4.5,2.5454545454545454,26,0.26262626262626265,3.8076923076923075,2.1538461538461537,4
test_multilingual_ru_000002,multilingual_ru,97,55,0.3311310112476349,0.6114085912704468,25,0.25773195876288657,3.88,2.2,30,0.30927835051546393,3.2333333333333334,1.8333333333333333,5
test_multilingual_ru_000003,multilingual_ru,95,54,0.31798163056373596,0.6743252277374268,23,0.24210526315789474,4.130434782608695,2.347826086956522,26,0.2736842105263158,3.6538461538461537,2.076923076923077,3
test_multilingual_ru_000004,multilingual_ru,99,56,0.29822665452957153,0.6028290390968323,22,0.2222222222222222,4.5,2.5454545454545454,26,0.26262626262626265,3.8076923076923075,2.1538461538461537,4
test_multilingual_ru_000005,multilingual_ru,97,55,0.3285236060619354,0.6673343181610107,25,0.25773195876288657,3.88,2.2,30,0.30927835051546393,3.2333333333333334,1.8333333333333333,5
test_multilingual_ru_000006,multilingual_ru,95,54,0.34420478343963623,0.6718112230300903,23,0.24210526315789474,4.130434782608695,2.347826086956522,26,0.2736842105263158,3.6538461538461537,2.076923076923077,3
test_multilingual_ru_000007,multilingual_ru,99,56,0.2926274240016937,0.6232236623764038,22,0.2222222222222222,4.5,2.5454545454545454,26,0.26262626262626265,3.8076923076923075,2.1538461538461537,4
test_multilingual_ru_000008,multilingual_ru,97,55,0.3446910083293915,0.6531111598014832,25,0.25773195876288657,3.88,2.2,30,0.30927835051546393,3.2333333333333334,1.8333333333333333,5
test_multilingual_ru_000009,multilingual_ru,95,54,0.32482489943504333,0.6894323229789734,23,0.24210526315789474,4.130434782608695,2.347826086956522,26,0.2736842105263158,3.6538461538461537,2.076923076923077,3
test_multilingual_ru_000010,multilingual_ru,99,56,0.2989499270915985,0.5982508063316345,22,0.2222222222222222,4.5,2.5454545454545454,26,0.26262626262626265,3.8076923076923075,2.1538461538461537,4
test_multilingual_ru_000011,multilingual_ru,97,55,0.3609444499015808,0.6658871173858643,25,0.25773195876288657,3.88,2.2,30,0.30927835051546393,3.2333333333333334,1.8333333333333333,5
test_multilingual_ru_000012,multilingual_ru,95,54,0.3366820216178894,0.6935744285583496,23,0.24210526315789474,4.130434782608695,2.347826086956522,26,0.2736842105263158,3.6538461538461537,2.076923076923077,3
test_multilingual_ru_000013,multilingual_ru,99,56,0.3238028287887573,0.5888671875,22,0.2222222222222222,4.5,2.5454545454545454,26,0.26262626262626265,3.8076923076923075,2.1538461538461537,4
test_multilingual_ru_000014,multilingual_ru,97,55,0.34080368280410767,0.6488350629806519,25,0.25773195876288657,3.88,2.2,30,0.30927835051546393,3.2333333333333334,1.8333333333333333,5
test_multilingual_ru_000015,multilingual_ru,95,54,0.32975587248802185,0.6778992414474487,23,0.24210526315789474,4.130434782608695,2.347826086956522,26,0.2736842105263158,3.6538461538461537,2.076923076923077,3
test_multilingual_ru_000016,multilingual_ru,99,56,0.3121538758277893,0.6011478304862976,22,0.2222222222222222,4.5,2.5454545454545454,26,0.26262626262626265,3.8076923076923075,2.1538461538461537,4
test_multilingual_ru_000017,multilingual_ru,97,55,0.32287511229515076,0.6253712177276611,25,0.25773195876288657,3.88,2.2,30,0.30927835051546393,3.2333333333333334,1.8333333333333333,5
test_multilingual_ru_000018,multilingual_ru,95,54,0.32795363664627075,0.6674761176109314,23,0.24210526315789474,4.130434782608695,2.347826086956522,26,0.2736842105263158,3.6538461538461537,2.076923076923077,3
test_multilingual_ru_000019,multilingual_ru,99,56,0.30402982234954834,0.596305251121521,22,0.2222222222222222,4.5,2.5454545454545454,26,0.26262626262626265,3.8076923076923075,2.1538461538461537,4
test_multilingual_ru_000020,multilingual_ru,97,55,0.34869736433029175,0.6800639629364014,25,0.25773195876288657,3.88,2.2,30,0.30927835051546393,3.2333333333333334,1.8333333333333333,5
test_multilingual_ru_000021,multilingual_ru,95,54,0.32261893153190613,0.6734016537666321,23,0.24210526315789474,4.130434782608695,2.347826086956522,26,0.2736842105263158,3.6538461538461537,2.076923076923077,3
test_multilingual_ru_000022,multilingual_ru,99,56,0.28139418363571167,0.5779683589935303,22,0.2222222222222222,4.5,2.5454545454545454,26,0.26262626262626265,3.8076923076923075,2.1538461538461537,4
test_multilingual_ru_000023,multilingual_ru,97,55,0.3410423696041107,0.6564621329307556,25,0.25773195876288657,3.88,2.2,30,0.30927835051546393,3.2333333333333334,1.8333333333333333,5
test_multilingual_ru_000024,multilingual_ru,95,54,0.3140971064567566,0.7000816464424133,23,0.24210526315789474,4.130434782608695,2.347826086956522,26,0.2736842105263158,3.6538461538461537,2.076923076923077,3
test_multilingual_ru_000025,multilingual_ru,99,56,0.2960582375526428,0.6126202344894409,22,0.2222222222222222,4.5,2.5454545454545454,26,0.26262626262626265,3.8076923076923075,2.1538461538461537,4
test_multilingual_ru_000026,multilingual_ru,97,55,0.36622384190559387,0.6486488580703735,25,0.25773195876288657,3.88,2.2,30,0.30927835051546393,3.2333333333333334,1.8333333333333333,5
test_multilingual_ru_000027,multilingual_ru,95,54,0.33802491426467896,0.7227333784103394,23,0.24210526315789474,4.130434782608695,2.347826086956522,26,0.2736842105263158,3.6538461538461537,2.076923076923077,3
test_multilingual_ru_000028,multilingual_ru,99,56,0.29492810368537903,0.6218181848526001,22,0.2222222222222222,4.5,2.5454545454545454,26,0.26262626262626265,3.8076923076923075,2.1538461538461537,4
test_multilingual_ru_000029,multilingual_ru,97,55,0.321841835975647,0.6567683219909668,25,0.25773195876288657,3.88,2.2,30,0.30927835051546393,3.2333333333333334,1.8333333333333333,5
test_multilingual_ru_000030,multilingual_ru,95,54,0.33347100019454956,0.7230470776557922,23,0.24210526315789474,4.130434782608695,2.347826086956522,26,0.2736842105263158,3.6538461538461537,2.076923076923077,3
test_multilingual_ru_000031,multilingual_ru,99,56,0.30770960450172424,0.6012957096099854,22,0.2222222222222222,4.5,2.5454545454545454,26,0.26262626262626265,3.8076923076923075,2.1538461538461537,4
test_multilingual_ru_000032,multilingual_ru,97,55,0.3161388635635376,0.6201703548431396,25,0.25773195876288657,3.88,2.2,30,0.30927835051546393,3.2333333333333334,1.8333333333333333,5
test_multilingual_ru_000033,multilingual_ru,95,54,0.32117730379104614,0.694652795791626,23,0.24210526315789474,4.130434782608695,2.347826086956522,26,0.2736842105263158,3.6538461538461537,2.076923076923077,3
test_multilingual_ru_000034,multilingual_ru,99,56,0.2798261344432831,0.5841712951660156,22,0.2222222222222222,4.5,2.5454545454545454,26,0.26262626262626265,3.8076923076923075,2.1538461538461537,4
test_multilingual_ru_000035,multilingual_ru,97,55,0.33894672989845276,0.676859974861145,25,0.25773195876288657,3.88,2.2,30,0.30927835051546393,3.2333333333333334,1.8333333333333333,5
test_multilingual_ru_000036,multilingual_ru,95,54,0.3359161913394928,0.6778867840766907,23,0.24210526315789474,4.130434782608695,2.347826086956522,26,0.2736842105263158,3.6538461538461537,2.076923076923077,3
test_multilingual_ru_000037,multilingual_ru,99,56,0.27635639905929565,0.5576810836791992,22,0.2222222222222222,4.5,2.5454545454545454,26,0.26262626262626265,3.8076923076923075,2.1538461538461537,4
test_multilingual_ru_000038,multilingual_ru,97,55,0.33411461114883423,0.6260401010513306,25,0.25773195876288657,3.88,2.2,30,0.30927835051546393,3.2333333333333334,1.8333333333333333,5
test_multilingual_ru_000039,multilingual_ru,95,54,0.33614665269851685,0.7116999626159668,23,0.24210526315789474,4.130434782608695,2.347826086956522,26,0.2736842105263158,3.6538461538461537,2.076923076923077,3
test_multilingual_ru_000040,multilingual_ru,99,56,0.2839428186416626,0.561626136302948,22,0.2222222222222222,4.5,2.5454545454545454,26,0.26262626262626265,3.8076923076923075,2.1538461538461537,4
test_multilingual_ru_000041,multilingual_ru,97,55,0.3348417282104492,0.6285050511360168,25,0.25773195876288657,3.88,2.2,30,0.30927835051546393,3.2333333333333334,1.8333333333333333,5
test_multilingual_ru_000042,multilingual_ru,95,54,0.311634361743927,0.6963653564453125,23,0.24210526315789474,4.130434782608695,2.347826086956522,26,0.2736842105263158,3.6538461538461537,2.076923076923077,3
test_multilingual_ru_000043,multilingual_ru,99,56,0.29603222012519836,0.5922507047653198,22,0.2222222222222222,4.5,2.5454545454545454,26,0.26262626262626265,3.8076923076923075,2.1538461538461537,4
test_multilingual_ru_000044,multilingual_ru,97,55,0.32374462485313416,0.5939338207244873,25,0.25773195876288657,3.88,2.2,30,0.30927835051546393,3.2333333333333334,1.8333333333333333,5
test_multilingual_ru_000045,multilingual_ru,95,54,0.32283467054367065,0.7204631567001343,23,0.24210526315789474,4.130434782608695,2.347826086956522,26,0.2736842105263158,3.6538461538461537,2.076923076923077,3
test_multilingual_ru_000046,multilingual_ru,99,56,0.30195152759552,0.6125599145889282,22,0.2222222222222222,4.5,2.5454545454545454,26,0.26262626262626265,3.8076923076923075,2.1538461538461537,4
test_multilingual_ru_000047,multilingual_ru,97,55,0.331081748008728,0.6415420770645142,25,0.25773195876288657,3.88,2.2,30,0.30927835051546393,3.2333333333333334,1.8333333333333333,5
test_multilingual_ru_000048,multilingual_ru,95,54,0.32463130354881287,0.6756251454353333,23,0.24210526315789474,4.130434782608695,2.347826086956522,26,0.2736842105263158,3.6538461538461537,2.076923076923077,3
test_multilingual_ru_000049,multilingual_ru,99,56,0.2841252088546753,0.5637727975845337,22,0.2222222222222222,4.5,2.5454545454545454,26,0.26262626262626265,3.8076923076923075,2.1538461538461537,4
test_multilingual_ru_000050,multilingual_ru,97,55,0.3345407545566559,0.6413830518722534,25,0.25773195876288657,3.88,2.2,30,0.30927835051546393,3.2333333333333334,1.8333333333333333,5
test_multilingual_ru_000051,multilingual_ru,95,54,0.32488787174224854,0.6813907623291016,23,0.24210526315789474,4.130434782608695,2.347826086956522,26,0.2736842105263158,3.6538461538461537,2.076923076923077,3
test_multilingual_ru_000052,multilingual_ru,99,56,0.3020537197589874,0.5958640575408936,22,0.2222222222222222,4.5,2.5454545454545454,26,0.26262626262626265,3.8076923076923075,2.1538461538461537,4
test_multilingual_ru_000053,multilingual_ru,97,55,0.3309382498264313,0.6566765904426575,25,0.25773195876288657,3.88,2.2,30,0.30927835051546393,3.2333333333333334,1.8333333333333333,5
test_multilingual_ru_000054,multilingual_ru,95,54,0.3411390781402588,0.687863290309906,23,0.24210526315789474,4.130434782608695,2.347826086956522,26,0.2736842105263158,3.6538461538461537,2.076923076923077,3
test_multilingual_ru_000055,multilingual_ru,99,56,0.2924688160419464,0.6084553599357605,22,0.2222222222222222,4.5,2.5454545454545454,26,0.26262626262626265,3.8076923076923075,2.1538461538461537,4
test_multilingual_ru_000056,multilingual_ru,97,55,0.339908629655838,0.6759617924690247,25,0.25773195876288657,3.88,2.2,30,0.30927835051546393,3.2333333333333334,1.8333333333333333,5
test_multilingual_ru_000057,multilingual_ru,95,54,0.3165988326072693,0.6861015558242798,23,0.24210526315789474,4.130434782608695,2.347826086956522,26,0.2736842105263158,3.6538461538461537,2.076923076923077,3
